"","Int_est","DJ_est","DN_est","AC_est","Intp","DJp","DNp","ACp","Rsquared","Adj Rsquared"
"3292",5.27616679525932,-0.737769817057276,0.862511986679404,0.000119625376503733,5.51309599827085e-46,0.000280248201814298,3.30797449261849e-05,2.38103135884944e-10,0.211105363119556,0.205203408230176
"3293",5.5002784374053,-0.851184061555237,0.715711951492829,0.000114245216607694,1.93682995105512e-45,1.97238160616409e-05,0.00036554513710825,1.31609776592196e-08,0.21551166285818,0.20964267280475
"3294",5.3325852882184,-0.794476230801564,0.890403979728392,0.000120455353272843,3.44935546892222e-49,4.57983021470114e-05,6.54412947245368e-06,4.40708862261218e-10,0.226838964984561,0.221054717839807
"3295",5.57832195762955,-0.922882114107771,0.669991237645765,0.000106626291987936,3.43841557009168e-55,2.7971583271451e-06,0.00057573424786451,2.01594256750459e-10,0.238766373384099,0.233071358721137
"3296",5.82903348866626,-1.00003372441084,0.510060442654207,9.95175449455457e-05,1.64234783754088e-53,6.9450153545442e-07,0.0108826236884136,4.76356976222806e-08,0.216673005377146,0.210812703671738
"3297",5.30764518403187,-0.609687821250165,0.943415982499514,0.000121913634212861,1.58988307844375e-59,0.00081955907218966,1.91334786924758e-07,3.59400418901009e-12,0.260144618595804,0.254609540929439
"3298",5.21044476955306,-0.693813859964777,0.967445163921931,0.00012961037380371,9.10288165464162e-52,0.000206521235033508,4.90750540952957e-07,2.55223852481409e-11,0.232004932936591,0.226259333931129
"3299",5.17464005956322,-0.780424601529964,0.693699773375061,0.000128017372796624,7.96940550603683e-50,8.56441498094552e-05,0.000365874952048811,4.0133098976499e-14,0.257015223460652,0.251456733860607
"3300",5.45057234210511,-0.727763854272721,0.933974483619008,0.000112009064919265,5.06516896806594e-48,0.000245778182838922,4.80826384136493e-06,1.60295352990148e-08,0.211315287080153,0.205414902694219
"3301",5.73003804307783,-0.830928326347878,0.765228628431838,9.55648562827124e-05,1.36946680813075e-51,4.1541281780174e-05,0.000244144192211785,1.74916796821065e-06,0.177339581656603,0.171185014935829
"3302",5.12885613116794,-0.757325518484596,0.974462674092474,0.000128332889538897,8.61725041458584e-53,6.98735503897747e-05,4.4704661910612e-07,2.23713288290312e-14,0.269593383440279,0.264128994787712
"3303",5.37922076856117,-0.722698738486264,1.19346954132386,0.00010793575387341,5.65975994528049e-63,4.372328924519e-05,2.90877320769772e-11,2.83145755673300e-11,0.301396553212519,0.296170093510867
"3304",5.890736114259,-1.02574362233431,0.816144861779538,9.14928040103454e-05,2.51020790178805e-66,2.06361651057896e-08,9.03618033241908e-06,8.79751098957252e-09,0.268890467531129,0.26342082015605
"3305",5.15684404319374,-0.715943009752359,0.912027066660814,0.000133089272054376,1.28233626269811e-51,9.86519325927491e-05,1.01502055499484e-06,6.17226870875163e-14,0.271078451680235,0.265625173263878
"3306",5.42539241796161,-0.789183846648111,0.75143280911563,0.000123794226482999,4.61369336579509e-60,3.0676771414433e-05,9.76889017252356e-05,1.26393315359476e-12,0.2372967126332,0.231590703002027
"3307",5.29430821958201,-0.649721959855707,1.08838552866962,0.000108079183054122,4.12200309385591e-42,0.00201163576016081,3.78059912148187e-07,4.4142955355511e-08,0.203991214230529,0.198036036282129
"3308",4.85323745977091,-0.608592807902196,1.04075491319394,0.00013287907226712,5.70573902508545e-49,0.00171179901348544,9.54811231211066e-08,1.83629661074812e-16,0.280032707711812,0.274646418742075
"3309",5.57372639913586,-0.819615811779534,0.679302631500988,0.000113782765167878,3.30831529157955e-53,3.2267514839175e-05,0.000531251190474406,1.63553931785042e-08,0.201955420265108,0.195985011937914
"3310",5.3279490692354,-0.876858165461752,0.736118934576815,0.000139594985436419,1.50351936667571e-55,1.98781301574742e-06,9.97866989734918e-05,6.09088214354832e-13,0.246193361945923,0.240553910788411
"3311",5.68499552864535,-0.96178550771115,0.8418948951052,0.000102669570049946,2.30052280641145e-62,1.92186328016807e-07,4.78069722036507e-06,2.31278767411384e-09,0.260241145999909,0.254706790483699
"3312",5.33195464682779,-0.814601125752717,0.810038399345861,0.000121569132319585,3.62029149745781e-49,5.69957780020378e-05,9.23180962404282e-05,1.70365153123635e-09,0.190234603661967,0.184176508427517
"3313",5.4323889706519,-0.774836682390532,0.820088878523183,0.000123212711150796,3.28343504573289e-44,9.94231920428048e-05,6.43967907344195e-05,2.76615605780065e-08,0.20321099136948,0.197249976342319
"3314",5.31098527737579,-0.67909950490035,1.00619063847532,0.000118389269813154,2.63973164762984e-47,0.000536435994074715,9.86821345735578e-07,1.94049777244143e-08,0.192878653340238,0.186840339026076
"3315",5.42887868748984,-0.896726707410387,0.756419746584227,0.000115445584347023,1.275163843209e-46,8.64568966481414e-06,0.000257729904744657,4.77532579949258e-09,0.201042017376501,0.195064775611238
"3316",5.53305965887939,-0.985356398660698,0.597355965767172,0.000120656343368715,9.04545092279057e-51,2.96630666680042e-07,0.00164655344943326,2.24991429515406e-10,0.247337717279298,0.241706827383632
"3317",5.40515931366455,-0.906799390124019,0.638422742896635,0.000126505685574657,2.36773473408536e-50,4.31624367725895e-06,0.0015232050396099,8.34820927253895e-12,0.233877154154932,0.228145561792001
"3318",5.16848055320823,-0.58470915002106,1.15829534747685,0.000112674939407159,1.68868548466819e-53,0.00273893522671832,6.20583977939411e-09,1.71483880281489e-12,0.253473913463049,0.247888930272
"3319",5.2118844446763,-0.624688252188989,1.02540013364659,0.000123615942612982,9.16229495043046e-50,0.00110909211056883,1.17126923821306e-07,8.59925411786013e-12,0.253745504947207,0.248162553612647
"3320",5.47696847723089,-0.712316515871129,1.13554755298564,0.000103893795489408,2.18638785183723e-51,0.000183770934232841,6.6061769829891e-09,3.79799917871266e-07,0.224258050295592,0.218454494562142
"3321",5.79745999701987,-0.962053477432431,0.508856410183637,0.000105950549352384,1.70038699007967e-62,3.38801238753988e-07,0.0070731595547177,7.44877382762422e-09,0.213197879788458,0.207311579637249
